CAR_CHC_ID,POSITION_TITLE_E,SELECTION_PROCESS_NUMBER,POSITIONS_AVAILABLE,DEPT_CD,CLASSIFICATIONS,VARIOUS_WORK_LOCATION,TOTAL_SUBMITTED,POSTER_URL,cd,tot_in
1051475,Program Officer,17-CSW-AO-NAT-WPROG-154-1,0,CSW,PM04,1,576,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051475,2481,39
1051475,Program Officer,17-CSW-AO-NAT-WPROG-154-1,0,CSW,PM04,1,576,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051475,3520,68
1051475,Program Officer,17-CSW-AO-NAT-WPROG-154-1,0,CSW,PM04,1,576,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051475,4611,28
1051475,Program Officer,17-CSW-AO-NAT-WPROG-154-1,0,CSW,PM04,1,576,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051475,4706,14
1051475,Program Officer,17-CSW-AO-NAT-WPROG-154-1,0,CSW,PM04,1,576,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051475,4811,38
1051484,Service Canada - Benefits Officer (Amendment to Salary),2017-CSD-IA-QUE-14333-1,15,CSD,PM02,0,132,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051484,2423,83
1051488,"Manager, Innovative & Collaborative Staffing (Centre of Expertise)",17-AGR-NCR-IA-CM-292,1,AGR,PE05,1,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051488,1307,1
1051488,"Manager, Innovative & Collaborative Staffing (Centre of Expertise)",17-AGR-NCR-IA-CM-292,1,AGR,PE05,1,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051488,3506,2
1051488,"Manager, Innovative & Collaborative Staffing (Centre of Expertise)",17-AGR-NCR-IA-CM-292,1,AGR,PE05,1,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051488,4611,1
1051544,Research Assistant - Plant Pathology,17-AGR-NCR-IA-ST-284,1,AGR,EG03,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051544,3506,9
1051553,Analyst,17-ATN-RM-EA-FS-019,1,ATN,CO01,0,138,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051553,2481,36
1051560,Question Period Officer,17-PCH-IA-SEC-1650,1,PCH,PM04,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051560,2481,6
1051574,Client Services and Quality Control Officer,17-MOT-IA-HRS-87609,1,MOT,FI02,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051574,4611,9
1051580,"Deputy DG,Broadcasting and Digital Communications(Stream1) / Deputy DG,Cultural Industries(Stream 2)",17-PCH-IA-CA-1643,2,PCH,EX02,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051580,2481,3
1051603,Senior Operations Engineer (Operations and Training),17-CSA-IA-83690,1,CSA,ENENG05,1,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051603,2458,14
1051603,Senior Operations Engineer (Operations and Training),17-CSA-IA-83690,1,CSA,ENENG05,1,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051603,2458,14
1051689,Policy Advisor / Policy Analyst,2017-SVC-IA-HQ-296646,3,SVC,EC06,0,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051689,3506,18
1051743,English as a Second Language Instructor,17-DFO-GLF-IA-202642,1,DFO,EDLAT01,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051743,1217,0
1051745,Supply Specialist - Modification to area of selection  *** Amended Closing Date,2017-SVC-ONT-IA-296913,0,SVC,PG04,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051745,3510,11
1051745,Supply Specialist - Modification to area of selection  *** Amended Closing Date,2017-SVC-ONT-IA-296913,0,SVC,PG04,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051745,3520,10
1051745,Supply Specialist - Modification to area of selection  *** Amended Closing Date,2017-SVC-ONT-IA-296913,0,SVC,PG04,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051745,3521,4
1051745,Supply Specialist - Modification to area of selection  *** Amended Closing Date,2017-SVC-ONT-IA-296913,0,SVC,PG04,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051745,3547,5
1051778,Various Administrative Positions,17-RCM-IA-W-A-NCR-ND-67683,3,RCM,AS02,0,51,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051778,3506,26
1051815,SORCA Liaison Analyst & ViCLAS Analyst,17-RCM-EA-K-EDM-BSG-67096,1,RCM,AS01,0,103,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051815,4811,57
1051840,Human Resources Advisor - Resourcing,2017-PPD-IA-HQ-109377,1,PPD,PE03,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051840,3506,4
1051841,Senior Operations Engineer (Exploration Ground Infrastructure) (2 streams),17-CSA-IA-83695,1,CSA,ENENG05,1,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051841,2458,6
1051841,Senior Operations Engineer (Exploration Ground Infrastructure) (2 streams),17-CSA-IA-83695,1,CSA,ENENG05,1,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051841,2458,6
1051862,Administrative Officer / Contracting Supervisor,17-NHW-FNIH-IA-AB-199427,1,SHC,AS02,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051862,4811,5
1051866,Victim Services Officer,2017-PEN-IA-PRA-126779,0,PEN,WP03,0,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051866,4711,26
1051901,"Manager, International Unit",17-NHW-HPFB-IA-NCR-202657,1,SHC,EC07,0,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051901,3506,27
1051910,KARE Research Assistant,17-RCM-IA-K-AIR-SERIOUSCRI-67226,1,RCM,AS01,0,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051910,4806,5
1051929,IM/IT Programmer Analyst (Cyber Security),2017-CSD-IA-NHQ-15100,1,CSD,CS02,1,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051929,1307,3
1051929,IM/IT Programmer Analyst (Cyber Security),2017-CSD-IA-NHQ-15100,1,CSD,CS02,1,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051929,2466,1
1051929,IM/IT Programmer Analyst (Cyber Security),2017-CSD-IA-NHQ-15100,1,CSD,CS02,1,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051929,4811,3
1051942,Ombudsman Service Representative,17-DVA-IA-OVO-KL-296838,0,DVA,PM02,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051942,1102,9
1051957,Data Entry Clerk,2017-SVC-EA-HQ-297001,0,SVC,CR04,1,667,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051957,2481,140
1051957,Data Entry Clerk,2017-SVC-EA-HQ-297001,0,SVC,CR04,1,667,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051957,3506,360
1051969,Policy Analyst,17-NHW-FNIH-IA-ATL-202139,1,SHC,EC05,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051969,1209,8
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1001,7
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1002,1
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1005,1
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1007,3
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1009,1
1051983,AMENDMENT to closing date - Assistant Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201527A,0,DFO,LI05,1,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051983,1010,1
1051992,"CLOSING DATE CHANGED *** Supervisor, Regulatory Policy and Risk Management",17-NHW-HECS-IA-NCR-201483,1,SHC,SGSRE06,0,24,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1051992,3506,18
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1001,5
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1002,1
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1005,1
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1007,1
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1009,0
1052012,AMENDMENT to closing date - Principal/Assistant Principal Lightkeeper - ANTICIPATORY,17-DFO-ACCG-EA-CCG-201528A,0,DFO,LI08,1,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052012,1010,1
1052030,Counsel,2017-JUS-IA-109390,0,JUS,LP02,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052030,5915,3
1052044,ANTICIPATORY: Human Resources Advisor - Staffing,17ATS-EA-00720,1,ATS,PE03,0,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052044,3506,12
1052053,Electronic Evidence Officer,17-DUS-NCR-EA-296853,1,DUS,CO02,0,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052053,2481,7
1052103,Senior Advisor @ CED,17-FRD-IA-KE-266579,2,FRD,CO03,1,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052103,2423,13
1052103,Senior Advisor @ CED,17-FRD-IA-KE-266579,2,FRD,CO03,1,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052103,2466,17
1052106,Policy Analyst,2017-CSD-IA-NHQ-15105,2,CSD,EC05,0,51,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052106,2481,7
1052131,Communications Officer,17-STC-IA-NCR-722-601,0,STC,IS03,0,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052131,3506,36
1052137,Senior Analyst,17-DFO-NCR-IA-CCG-202769,4,DFO,AS05,0,64,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052137,3506,43
1052183,Senior Officer,17-CES-LP-IA-101502,1,CES,IS03,0,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052183,3506,12
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,1307,10
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,2465,8
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,3506,21
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,3510,11
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,4711,9
1052225,HR Partner in Planning (Human Resources Advisor),2017-PEN-IA-NAT-126725,4,PEN,PE03,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052225,5909,2
1052243,Prime Minister¿s Storyteller,17-PCO-IA-15763,1,PCO,IS04,0,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052243,3506,15
1052248,Human Resources Advisor,17-PSC-IA-296426,0,PSC,PE01,0,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052248,5915,70
1052248,Human Resources Advisor,17-PSC-IA-296426,0,PSC,PE02,0,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052248,5915,62
1052248,Human Resources Advisor,17-PSC-IA-296426,0,PSC,PE03,0,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052248,5915,40
1052255,Web Content Coordinator,17-STC-IA-NCR-300-050,1,STC,IS04,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052255,3506,3
1052259,Junior Human Resources Advisor (Anticipatory),17-18-SIF-IA-4599,1,SIF,RE03,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052259,3506,7
1052265,1 YEAR DEVELOPMENTAL ACTING OPPORTUNITY¿FI-03 & FI-04 AMENDED CLOSE DATE,17-DND-IA-OTTWA-419005,2,DND,FI03,0,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052265,3506,27
1052265,1 YEAR DEVELOPMENTAL ACTING OPPORTUNITY¿FI-03 & FI-04 AMENDED CLOSE DATE,17-DND-IA-OTTWA-419005,2,DND,FI04,0,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052265,3506,12
1052307,Executive Assistant - Notice of Interest,17-DFO-QUE-IA-RGEXOFF-202808,1,DFO,AS06,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052307,2423,7
1052343,Senior Information Management Officer,17-CSW-AO-NCR-CSD-158,1,CSW,AS04,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052343,2481,6
1052377,Research Scientist ¿ Sensory Evaluation and Consumer Research,17-AGR-BCAB-EA-ST-57,1,AGR,SERES01,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052377,5907,0
1052377,Research Scientist ¿ Sensory Evaluation and Consumer Research,17-AGR-BCAB-EA-ST-57,1,AGR,SERES02,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052377,5907,0
1052377,Research Scientist ¿ Sensory Evaluation and Consumer Research,17-AGR-BCAB-EA-ST-57,1,AGR,SERES03,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052377,5907,0
1052377,Research Scientist ¿ Sensory Evaluation and Consumer Research,17-AGR-BCAB-EA-ST-57,1,AGR,SERES04,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052377,5907,0
1052377,Research Scientist ¿ Sensory Evaluation and Consumer Research,17-AGR-BCAB-EA-ST-57,1,AGR,SERES05,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052377,5907,0
1052391,"Manager, Finance and Administration",17-DOE-ONT-ACIN-296989,1,DOE,AS04,0,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052391,3520,6
1052393,IT Asset Management Officer,17-GSS-ON-IA-SMDC-202857,7,GSS,AS02,0,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052393,3506,37
1052421,"Director, Office of Grants & Contributions",17-NHW-ESPB-IA-NCR-202726,1,SHC,EX01,0,29,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052421,3506,23
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2423,19
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2431,7
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2436,16
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2458,12
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2465,5
1052457,Business Expertise Advisor,2017-CSD-IA-QUE-14900,0,CSD,PM03,1,123,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052457,2494,10
1052495,"Analyst, Program Delivery Office - ANTICIPATORY",16-RCM-IA-N-S-NCR-IM/IT-64215,0,RCM,AS04,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052495,3506,19
1052497,"Team Leader, Intake Unit",17-DFO-NCR-IA-Policy-202922,1,DFO,PM05,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052497,3506,9
1052500,"Director General, Policy & Planning Branch",2017-RSN-IA-0150-178579,1,RSN,EX03,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052500,3506,19
1052511,Strategic Advisor,17ATS-IA-00717,2,ATS,AS05,0,44,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052511,3506,28
1052517,Labour Relations Advisor,2017-RSN-IA-CMSS-178687,2,RSN,PE03,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052517,3506,2
1052533,Staff Training Coordinator - Amended,2017-PEN-DM-ONT-126718A,2,PEN,AS02,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052533,3510,5
1052583,Negotiation Analyst (Anticipatory),17-IAN-NCR-EA-296259,0,IAN,EC03,0,194,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052583,2481,35
1052587,Wireless Communications Network Technician,16-RCM-IA-WPG-D-63942,1,RCM,CS02,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052587,4611,3
1052642,Human Resources Coordinator,17-BAL-IA-1108,2,BAL,AS02,0,82,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052642,2481,54
1052656,"Officer, Business Services",2017-CSD-IA-NHQ-15149,1,CSD,AS02,0,31,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052656,2481,15
1052677,Detachment Services Assistant 2,17-RCM-EA-K-SAD-COCHRANE-67699,1,RCM,CR04,0,81,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052677,4806,39
1052678,***CLOSING DATE CHANGED*** Program Support,17-NHW-FNIH-ACIN-NCR-201937,1,SHC,AS03,0,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052678,3506,22
1052683,ANTICIPATORY - Non-Insured Health Benefits Analyst,17-NHW-FNIH-EA-QUE-202957,0,SHC,CR05,0,170,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052683,2466,79
1052692,***Anticipatory*** Executive Assistant,17-IAN-NCR-EA-295984,1,IAN,AS05,0,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052692,5915,12
1052725,Senior Counsel,2017-PPD-IA-AB-109438,1,PPD,LP03,1,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052725,4806,6
1052725,Senior Counsel,2017-PPD-IA-AB-109438,1,PPD,LP03,1,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052725,4811,14
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1001,68
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1102,10
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1209,20
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1307,21
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1309,7
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1310,12
1052741,Business Expertise Advisor,2017-CSD-IA-NB-13202,0,CSD,PM03,1,221,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052741,1315,46
1052751,"Director, Various positions",17-RCM-IA-N-N-OTT-SPS-67191,3,RCM,EX01,0,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052751,3506,17
1052753,AS-02     Asset Management Officer/Procurement Officer,2017-CSD-IA-QUE-14815-1,2,CSD,AS02,0,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052753,2466,9
1052754,"Chief, Financial and Administrative Services",2017-SVC-DM-HQ-297027,1,SVC,AS04,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052754,2481,6
1052763,Data and Research Analyst,17-ACO-EA-NS-167,1,ACO,EC03,0,158,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052763,1209,38
1052790,"Analyst, IT business Line Support Services",2017-PPD-IA-HQ-109427,1,PPD,CS02,0,24,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052790,3506,10
1052811,"Support Analyst, Infrastructure Operations",17-RCM-IA-N-S-NCR-IM/IT-67312,5,RCM,CS02,0,71,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052811,3506,45
1052822,"Human Resources Coordinator (Stream 1 - exclusions, Stream 2 - Harassment)",2017-CSD-IA-NHQ-15158,2,CSD,AS02,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052822,2481,4
1052823,Senior HR Officer,17-DUS-NCR-IA-296819,1,DUS,AS03,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1052823,3506,1
